Ceremony	Year	Class	Category	Movie	Name	Nominees	Winner	Detail	Note
96	2023	Acting	ACTRESS IN A LEADING ROLE	Killers of the Flower Moon	Lily Gladstone	Lily Gladstone		Mollie Burkhart	
96	2023	Acting	ACTRESS IN A LEADING ROLE	Anatomy of a Fall	Sandra Hüller	Sandra Hüller		Sandra	
96	2023	Acting	ACTRESS IN A LEADING ROLE	Maestro	Carey Mulligan	Carey Mulligan		Felicia Montealegre	
96	2023	Acting	ACTRESS IN A LEADING ROLE	Poor Things	Emma Stone	Emma Stone	True	Bella Baxter	
96	2023	Acting	ACTRESS IN A SUPPORTING ROLE	Oppenheimer	Emily Blunt	Emily Blunt		Kitty Oppenheimer	
96	2023	Acting	ACTRESS IN A SUPPORTING ROLE	The Color Purple	Danielle Brooks	Danielle Brooks		Sofia	
96	2023	Acting	ACTRESS IN A SUPPORTING ROLE	Barbie	America Ferrera	America Ferrera		Gloria	
96	2023	Acting	ACTRESS IN A SUPPORTING ROLE	Nyad	Jodie Foster	Jodie Foster		Bonnie Stoll	
96	2023	Acting	ACTRESS IN A SUPPORTING ROLE	The Holdovers	Da'Vine Joy Randolph	Da'Vine Joy Randolph	True	Mary Lamb	
96	2023	Title	ANIMATED FEATURE FILM	The Boy and the Heron	Hayao Miyazaki and Toshio Suzuki	Hayao Miyazaki|Toshio Suzuki	True		
96	2023	Title	ANIMATED FEATURE FILM	Elemental	Peter Sohn and Denise Ream	Peter Sohn|Denise Ream			
96	2023	Title	ANIMATED FEATURE FILM	Nimona	Nick Bruno, Troy Quane, Karen Ryan and Julie Zackary	Nick Bruno|Troy Quane|Karen Ryan|Julie Zackary			
96	2023	Title	ANIMATED FEATURE FILM	Robot Dreams	Pablo Berger, Ibon Cormenzana, Ignasi Estapé and Sandra Tapia Díaz	Pablo Berger|Ibon Cormenzana|Ignasi Estapé|Sandra Tapia Díaz			
96	2023	Title	ANIMATED FEATURE FILM	Spider-Man: Across the Spider-Verse	Kemp Powers, Justin K. Thompson, Phil Lord, Christopher Miller and Amy Pascal	Kemp Powers|Justin K. Thompson|Phil Lord|Christopher Miller|Amy Pascal			
96	2023	Production	CINEMATOGRAPHY	El Conde	Edward Lachman	Edward Lachman			
96	2023	Production	CINEMATOGRAPHY	Killers of the Flower Moon	Rodrigo Prieto	Rodrigo Prieto			
96	2023	Production	CINEMATOGRAPHY	Maestro	Matthew Libatique	Matthew Libatique			
96	2023	Production	CINEMATOGRAPHY	Oppenheimer	Hoyte van Hoytema	Hoyte van Hoytema	True		
96	2023	Production	CINEMATOGRAPHY	Poor Things	Robbie Ryan	Robbie Ryan			
96	2023	Production	COSTUME DESIGN	Barbie	Jacqueline Durran	Jacqueline Durran			
96	2023	Production	COSTUME DESIGN	Killers of the Flower Moon	Jacqueline West	Jacqueline West			
96	2023	Production	COSTUME DESIGN	Napoleon	Janty Yates and Dave Crossman	Janty Yates|Dave Crossman			
96	2023	Production	COSTUME DESIGN	Oppenheimer	Ellen Mirojnick	Ellen Mirojnick			
96	2023	Production	COSTUME DESIGN	Poor Things	Holly Waddington	Holly Waddington	True		
96	2023	Directing	DIRECTING	Anatomy of a Fall	Justine Triet	Justine Triet			
96	2023	Directing	DIRECTING	Killers of the Flower Moon	Martin Scorsese	Martin Scorsese			
96	2023	Directing	DIRECTING	Oppenheimer	Christopher Nolan	Christopher Nolan	True		
96	2023	Directing	DIRECTING	Poor Things	Yorgos Lanthimos	Yorgos Lanthimos			
96	2023	Directing	DIRECTING	The Zone of Interest	Jonathan Glazer	Jonathan Glazer			
96	2023	Title	DOCUMENTARY FEATURE FILM	Bobi Wine: The People's President	Moses Bwayo, Christopher Sharp and John Battsek	Moses Bwayo|Christopher Sharp|John Battsek			
96	2023	Title	DOCUMENTARY FEATURE FILM	The Eternal Memory	Maite Alberdi	Maite Alberdi			
96	2023	Title	DOCUMENTARY FEATURE FILM	Four Daughters	Kaouther Ben Hania and Nadim Cheikhrouha	Kaouther Ben Hania|Nadim Cheikhrouha			
96	2023	Title	DOCUMENTARY FEATURE FILM	To Kill a Tiger	Nisha Pahuja, Cornelia Principe and David Oppenheim	Nisha Pahuja|Cornelia Principe|David Oppenheim			
96	2023	Title	DOCUMENTARY FEATURE FILM	20 Days in Mariupol	Mstyslav Chernov, Michelle Mizner and Raney Aronson-Rath	Mstyslav Chernov|Michelle Mizner|Raney Aronson-Rath	True		
96	2023	Title	DOCUMENTARY SHORT FILM	The ABCs of Book Banning	Sheila Nevins and Trish Adlesic	Sheila Nevins|Trish Adlesic			
96	2023	Title	DOCUMENTARY SHORT FILM	The Barber of Little Rock	John Hoffman and Christine Turner	John Hoffman|Christine Turner			
96	2023	Title	DOCUMENTARY SHORT FILM	Island in Between	S. Leo Chiang and Jean Tsien	S. Leo Chiang|Jean Tsien			
96	2023	Title	DOCUMENTARY SHORT FILM	The Last Repair Shop	Ben Proudfoot and Kris Bowers	Ben Proudfoot|Kris Bowers	True		
96	2023	Title	DOCUMENTARY SHORT FILM	Nai Nai & Wài Pó	Sean Wang and Sam Davis	Sean Wang|Sam Davis			
96	2023	Production	FILM EDITING	Anatomy of a Fall	Laurent Sénéchal	Laurent Sénéchal			
96	2023	Production	FILM EDITING	The Holdovers	Kevin Tent	Kevin Tent			
96	2023	Production	FILM EDITING	Killers of the Flower Moon	Thelma Schoonmaker	Thelma Schoonmaker			
96	2023	Production	FILM EDITING	Oppenheimer	Jennifer Lame	Jennifer Lame	True		
96	2023	Production	FILM EDITING	Poor Things	Yorgos Mavropsaridis	Yorgos Mavropsaridis			
96	2023	Title	INTERNATIONAL FEATURE FILM	Io Capitano	Italy				
96	2023	Title	INTERNATIONAL FEATURE FILM	Perfect Days	Japan				
96	2023	Title	INTERNATIONAL FEATURE FILM	Society of the Snow	Spain				
96	2023	Title	INTERNATIONAL FEATURE FILM	The Teachers' Lounge	Germany				
96	2023	Title	INTERNATIONAL FEATURE FILM	The Zone of Interest	United Kingdom		True		
96	2023	Production	MAKEUP AND HAIRSTYLING	Golda	Karen Hartley Thomas, Suzi Battersby and Ashra Kelly-Blue	Karen Hartley Thomas|Suzi Battersby|Ashra Kelly-Blue			
96	2023	Production	MAKEUP AND HAIRSTYLING	Maestro	Kazu Hiro, Kay Georgiou and Lori McCoy-Bell	Kazu Hiro|Kay Georgiou|Lori McCoy-Bell			
96	2023	Production	MAKEUP AND HAIRSTYLING	Oppenheimer	Luisa Abel	Luisa Abel			
96	2023	Production	MAKEUP AND HAIRSTYLING	Poor Things	Nadia Stacey, Mark Coulier and Josh Weston	Nadia Stacey|Mark Coulier|Josh Weston	True		
96	2023	Production	MAKEUP AND HAIRSTYLING	Society of the Snow	Ana López-Puigcerver, David Martí and Montse Ribé	Ana López-Puigcerver|David Martí|Montse Ribé			
96	2023	Music	MUSIC (Original Score)	American Fiction	Laura Karpman	Laura Karpman			
96	2023	Music	MUSIC (Original Score)	Indiana Jones and the Dial of Destiny	John Williams	John Williams			
96	2023	Music	MUSIC (Original Score)	Killers of the Flower Moon	Robbie Robertson	Robbie Robertson			
96	2023	Music	MUSIC (Original Score)	Oppenheimer	Ludwig Göransson	Ludwig Göransson	True		
96	2023	Music	MUSIC (Original Score)	Poor Things	Jerskin Fendrix	Jerskin Fendrix			
96	2023	Music	MUSIC (Original Song)	Flamin' Hot	Music and Lyric by Diane Warren	Diane Warren		The Fire Inside	
96	2023	Music	MUSIC (Original Song)	Barbie	Music and Lyric by Mark Ronson and Andrew Wyatt	Mark Ronson|Andrew Wyatt		I'm Just Ken	
96	2023	Music	MUSIC (Original Song)	American Symphony	Music and Lyric by Jon Batiste and Dan Wilson	Jon Batiste|Dan Wilson		It Never Went Away	
96	2023	Music	MUSIC (Original Song)	Killers of the Flower Moon	Music and Lyric by Scott George	Scott George		Wahzhazhe (A Song For My People)	
96	2023	Music	MUSIC (Original Song)	Barbie	Music and Lyric by Billie Eilish and Finneas O'Connell	Billie Eilish|Finneas O'Connell	True	What Was I Made For?	
96	2023	Title	BEST PICTURE	American Fiction	Ben LeClair, Nikos Karamigios, Cord Jefferson and Jermaine Johnson, Producers	Ben LeClair|Nikos Karamigios|Cord Jefferson|Jermaine Johnson			
96	2023	Title	BEST PICTURE	Anatomy of a Fall	Marie-Ange Luciani and David Thion, Producers	Marie-Ange Luciani|David Thion			
96	2023	Title	BEST PICTURE	Barbie	David Heyman, Margot Robbie, Tom Ackerley and Robbie Brenner, Producers	David Heyman|Margot Robbie|Tom Ackerley|Robbie Brenner			
96	2023	Title	BEST PICTURE	The Holdovers	Mark Johnson, Producer	Mark Johnson			
96	2023	Title	BEST PICTURE	Killers of the Flower Moon	Dan Friedkin, Bradley Thomas, Martin Scorsese and Daniel Lupi, Producers	Dan Friedkin|Bradley Thomas|Martin Scorsese|Daniel Lupi			
96	2023	Title	BEST PICTURE	Maestro	Bradley Cooper, Steven Spielberg, Fred Berner, Amy Durning and Kristie Macosko Krieger, Producers	Bradley Cooper|Steven Spielberg|Fred Berner|Amy Durning|Kristie Macosko Krieger			
96	2023	Title	BEST PICTURE	Oppenheimer	Emma Thomas, Charles Roven and Christopher Nolan, Producers	Emma Thomas|Charles Roven|Christopher Nolan	True		
96	2023	Title	BEST PICTURE	Past Lives	David Hinojosa, Christine Vachon and Pamela Koffler, Producers	David Hinojosa|Christine Vachon|Pamela Koffler			
96	2023	Title	BEST PICTURE	Poor Things	Ed Guiney, Andrew Lowe, Yorgos Lanthimos and Emma Stone, Producers	Ed Guiney|Andrew Lowe|Yorgos Lanthimos|Emma Stone			
96	2023	Title	BEST PICTURE	The Zone of Interest	James Wilson, Producer	James Wilson			
96	2023	Production	PRODUCTION DESIGN	Barbie	Production Design: Sarah Greenwood; Set Decoration: Katie Spencer	Sarah Greenwood|Katie Spencer			
96	2023	Production	PRODUCTION DESIGN	Killers of the Flower Moon	Production Design: Jack Fisk; Set Decoration: Adam Willis	Jack Fisk|Adam Willis			
96	2023	Production	PRODUCTION DESIGN	Napoleon	Production Design: Arthur Max; Set Decoration: Elli Griff	Arthur Max|Elli Griff			
96	2023	Production	PRODUCTION DESIGN	Oppenheimer	Production Design: Ruth De Jong; Set Decoration: Claire Kaufman	Ruth De Jong|Claire Kaufman			
96	2023	Production	PRODUCTION DESIGN	Poor Things	Production Design: James Price and Shona Heath; Set Decoration: Zsuzsa Mihalek	James Price|Shona Heath|Zsuzsa Mihalek	True		
96	2023	Title	SHORT FILM (Animated)	Letter to a Pig	Tal Kantor and Amit R. Gicelter	Tal Kantor|Amit R. Gicelter			
96	2023	Title	SHORT FILM (Animated)	Ninety-Five Senses	Jerusha Hess and Jared Hess	Jerusha Hess|Jared Hess			
96	2023	Title	SHORT FILM (Animated)	Our Uniform	Yegane Moghaddam	Yegane Moghaddam			
96	2023	Title	SHORT FILM (Animated)	Pachyderme	Stéphanie Clément and Marc Rius	Stéphanie Clément|Marc Rius			
96	2023	Title	SHORT FILM (Animated)	WAR IS OVER! Inspired by the Music of John & Yoko	Dave Mullins and Brad Booker	Dave Mullins|Brad Booker	True		
96	2023	Title	SHORT FILM (Live Action)	The After	Misan Harriman and Nicky Bentham	Misan Harriman|Nicky Bentham			
96	2023	Title	SHORT FILM (Live Action)	Invincible	Vincent René-Lortie and Samuel Caron	Vincent René-Lortie|Samuel Caron			
96	2023	Title	SHORT FILM (Live Action)	Knight of Fortune	Lasse Lyskjær Noer and Christian Norlyk	Lasse Lyskjær Noer|Christian Norlyk			
96	2023	Title	SHORT FILM (Live Action)	Red, White and Blue	Nazrin Choudhury and Sara McFarlane	Nazrin Choudhury|Sara McFarlane			
96	2023	Title	SHORT FILM (Live Action)	The Wonderful Story of Henry Sugar	Wes Anderson and Steven Rales	Wes Anderson|Steven Rales	True		
96	2023	Production	SOUND	The Creator	Ian Voigt, Erik Aadahl, Ethan Van der Ryn, Tom Ozanich and Dean Zupancic	Ian Voigt|Erik Aadahl|Ethan Van der Ryn|Tom Ozanich|Dean Zupancic			
96	2023	Production	SOUND	Maestro	Steven A. Morrow, Richard King, Jason Ruder, Tom Ozanich and Dean Zupancic	Steven A. Morrow|Richard King|Jason Ruder|Tom Ozanich|Dean Zupancic			
96	2023	Production	SOUND	Mission: Impossible - Dead Reckoning Part One	Chris Munro, James H. Mather, Chris Burdon and Mark Taylor	Chris Munro|James H. Mather|Chris Burdon|Mark Taylor			
96	2023	Production	SOUND	Oppenheimer	Willie Burton, Richard King, Gary A. Rizzo and Kevin O'Connell	Willie Burton|Richard King|Gary A. Rizzo|Kevin O'Connell			
96	2023	Production	SOUND	The Zone of Interest	Tarn Willers and Johnnie Burn	Tarn Willers|Johnnie Burn	True		
96	2023	Production	VISUAL EFFECTS	The Creator	Jay Cooper, Ian Comley, Andrew Roberts and Neil Corbould	Jay Cooper|Ian Comley|Andrew Roberts|Neil Corbould			
96	2023	Production	VISUAL EFFECTS	Godzilla Minus One	Takashi Yamazaki, Kiyoko Shibuya, Masaki Takahashi and Tatsuji Nojima	Takashi Yamazaki|Kiyoko Shibuya|Masaki Takahashi|Tatsuji Nojima	True		
96	2023	Production	VISUAL EFFECTS	Guardians of the Galaxy Vol. 3	Stephane Ceretti, Alexis Wajsbrot, Guy Williams and Theo Bialek	Stephane Ceretti|Alexis Wajsbrot|Guy Williams|Theo Bialek			
96	2023	Production	VISUAL EFFECTS	Mission: Impossible - Dead Reckoning Part One	Alex Wuttke, Simone Coco, Jeff Sutherland and Neil Corbould	Alex Wuttke|Simone Coco|Jeff Sutherland|Neil Corbould			
96	2023	Production	VISUAL EFFECTS	Napoleon	Charley Henley, Luc-Ewen Martin-Fenouillet, Simone Coco and Neil Corbould	Charley Henley|Luc-Ewen Martin-Fenouillet|Simone Coco|Neil Corbould			
96	2023	Writing	WRITING (Adapted Screenplay)	American Fiction	Written for the screen by Cord Jefferson	Cord Jefferson	True		
96	2023	Writing	WRITING (Adapted Screenplay)	Barbie	Written by Greta Gerwig & Noah Baumbach	Greta Gerwig|Noah Baumbach			
96	2023	Writing	WRITING (Adapted Screenplay)	Oppenheimer	Written for the screen by Christopher Nolan	Christopher Nolan			
96	2023	Writing	WRITING (Adapted Screenplay)	Poor Things	Screenplay by Tony McNamara	Tony McNamara			
96	2023	Writing	WRITING (Adapted Screenplay)	The Zone of Interest	Written by Jonathan Glazer	Jonathan Glazer			
96	2023	Writing	WRITING (Original Screenplay)	Anatomy of a Fall	Screenplay - Justine Triet and Arthur Harari	Screenplay - Justine Triet|Arthur Harari	True		
96	2023	Writing	WRITING (Original Screenplay)	The Holdovers	Written by David Hemingson	David Hemingson			
96	2023	Writing	WRITING (Original Screenplay)	Maestro	Written by Bradley Cooper & Josh Singer	Bradley Cooper|Josh Singer			
96	2023	Writing	WRITING (Original Screenplay)	May December	Screenplay by Samy Burch; Story by Samy Burch & Alex Mechanik	Samy Burch|Alex Mechanik			
96	2023	Writing	WRITING (Original Screenplay)	Past Lives	Written by Celine Song	Celine Song			
96	2023	Special	JEAN HERSHOLT HUMANITARIAN AWARD		Michelle Satter	Michelle Satter	True		
96	2023	Special	HONORARY AWARD			Angela Bassett	True		
96	2023	Special	HONORARY AWARD			Mel Brooks	True		
96	2023	Special	HONORARY AWARD			Carol Littleton	True		
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			Charles Q. Robinson|Nicolas Tsingos|Christophe Chabanne|Mark Vinton|Dolby Laboratories	True		Dolby Atmos has become an industry standard for object-based cinema audio content creation and presents a premier immersive audio experience for theatrical audiences.
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			Steve Read|Barry Silverstein	True		Utilizing a novel optical mirror system, the IMAX Prismless Laser Projector removes prisms from the laser light path to create the high brightness and contrast required for IMAX theatrical presentation.
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			Peter Janssens|Goran Stojmenovik|Wouter D’Oosterlinck	True		The Barco RGB Laser Projector's novel and modular design with an internally integrated laser light source produces flicker-free uniform image fields with improved contrast and brightness, enabling a widely adopted upgrade path from xenon to laser presentation without the need for alteration to screen or projection booth layout of existing theaters.
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			Michael Perkins|Gerwin Damberg|Trevor Davies|Martin J. Richards	True		The Christie E3LH Dolby Vision Cinema Projection System utilizes a novel dual modulation technique that employs cascaded DLP chips along with an improved laser optical path, enabling high dynamic range theatrical presentation.
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			Ken Museth|Peter Cucka|Mihai Aldén	True		For over a decade, OpenVDB's core voxel data structures, programming interface, file format and rich tools for data manipulation continue to be the standard for efficiently representing complex volumetric effects, such as water, fire and smoke.
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			Jaden Oh	True		Marvelous Designer introduced a pattern-based approach to digital costume construction, unifying design and visualization and providing a virtual analogy to physical tailoring. Under Jaden Oh's guidance, the team of engineers, UX designers and 3D designers at CLO Virtual Fashion has helped to raise the quality of appearance and motion in digital wardrobe creations.
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)			F. Sebastian Grassia|Alex Mohr|Sunya Boonyatera|Brett Levin|Jeremy Cowles	True		USD is the first open-source scene description framework capable of accommodating the full scope of the production workflow across a variety of studio pipelines. Its robust engineering and mature design are exemplified by its versatile layering system and the highly performant crate file format. USD's wide adoption has made it a de facto interchange format of 3D scenes, enabling alignment and collaboration across the motion picture industry.
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Bill Beck	True		Bill Beck's advocacy and education to the cinema industry while at Laser Light Engines contributed to the transition to laser projection in theatrical exhibition.
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Gregory T. Niven	True		At Novalux and Necsel, Gregory T. Niven demonstrated and refined specifications for laser light sources for theatrical exhibition, leading the industry's transition to laser cinema projection technology.
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Yoshitaka Nakatsu|Yoji Nagao|Tsuyoshi Hirao|Tomonori Morizumi|Kazuma Kozuru	True		Yoshitaka Nakatsu, Yoji Nagao, Tsuyoshi Hirao, Tomonori Morizumi and Kazuma Kozuru collaborated closely with cinema professionals and manufacturers while at Nichia Corporation Laser Diode Division, leading to the development and industry-wide adoption of blue and green laser modules producing wavelengths and power levels matching the specific needs of the cinema market.
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Arnold Peterson|Elia P. Popov|John Frazier	True		The roof pod improves the safety, speed and range of stunt driving, extending the options for camera placement while acquiring picture car footage with talent in the vehicle, leading to rapid adoption across the industry.
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Jon G. Belyeu	True		The unique and resilient design of this suite of pyrotechnic cable cutters has made them the preferred method for safe, precise and reliable release of suspension cables for over three decades in motion picture production.
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			James Eggleton|Delwyn Holroyd	True		The HDE codec allows productions to leverage familiar and proven camera raw workflows more efficiently by reducing the storage and bandwidth needed for the increased amounts of data from high-photosite-count cameras.
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Jeff Lait|Dan Bailey|Nicholas Avramoussis	True		Core engineering developments contributed by OpenVDB's open-source community have led to its ongoing success as an enabling platform for representing and manipulating volumetric data for natural phenomena. These additions have helped solidify OpenVDB as an industry standard that drives continued innovation in visual effects.
96	2023	SciTech	SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)			Oliver Castle|Marcus Schoo|Keith Lackey	True		Atlas's scene description and evaluation framework enables integration of multiple digital content creation tools into a coherent production pipeline. Its plug-in architecture and efficient evaluation engine provide a consistent representation from virtual production through to lighting.
